Year,Region,gruppe.beschaeftigt,Value
2010.0,Enzkreis,Mietpreise,5.5
2011.0,Enzkreis,Mietpreise,5.5
2012.0,Enzkreis,Mietpreise,6.5
2013.0,Enzkreis,Mietpreise,6.5
2014.0,Enzkreis,Mietpreise,6.5
2015.0,Enzkreis,Mietpreise,6.5
2016.0,Enzkreis,Mietpreise,6.5
2017.0,Enzkreis,Mietpreise,7.5
2018.0,Enzkreis,Mietpreise,7.5
2019.0,Enzkreis,Mietpreise,8.5
2020.0,Enzkreis,Mietpreise,8.5
,,,
