Year,Region,gruppe.beschaeftigt,Value
1999.0,Enzkreis,Wahlbeteiligung,54.0
2004.0,Enzkreis,Wahlbeteiligung,52.0
2009.0,Enzkreis,Wahlbeteiligung,51.0
2014.0,Enzkreis,Wahlbeteiligung,50.0
2019.0,Enzkreis,Wahlbeteiligung,61.0
,,,
