Year,Region,gruppe.beschaeftigt,Value
2022,Enzkreis,Wasserkraftanlagen - Anforderungen erfüllt,0
2022,Enzkreis,Wasserkraftanlagen - Anforderungen noch nicht erfüllt,0
2022,Enzkreis,Umsetzungsgrad,0
