Year,Region,gruppe.beschaeftigt,Value
2022,Enzkreis,Naturparks,47
2022,Enzkreis,Landschaftsschutzgebiete,21
2022,Enzkreis,Flora-Fauna-Habitat-Gebiete (FFH),18
2022,Enzkreis,Vogelschutz-Gebiete (SPA),4
2022,Enzkreis,Naturschutzgebiete,3
,,,
